clusterid,time,total_aw,total_bk,total_harv,total_mcd,total_wend,lagtotal_aw,lagtotal_bk,lagtotal_harv,lagtotal_mcd,lagtotal_wend,fortotal_aw,fortotal_bk,fortotal_harv,fortotal_mcd,fortotal_wend,change_aw,change_bk,change_harv,change_mcd,change_wend,fsaid,population,value,income,cityid,totalsales,totallocations,salesperstore,disc_population,disc_income,disc_value,lagdisc_population,lagdisc_income,lagdisc_value
225,2002,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,231,24938.6,77180.71,47653.8,7,2.89E+09,942,3065995,2,1,1,2,1,1
225,2003,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,231,24826.2,85872.1,48792.1,7,2.89E+09,942,3065995,2,1,1,2,1,1
225,2004,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,231,24713.8,95542.23,49930.4,7,2.89E+09,942,3065995,2,2,1,2,1,1
226,1970,1,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,0,219,13642.77,58105.91,28736.93,7,2.17E+08,93,2328319,1,1,1,,,
226,1971,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219,13697.34,58985.5,29050.16,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1972,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219,13752.13,59878.41,30280.1,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1973,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219,13806.92,60771.32,31995.69,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1974,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219,13861.71,61664.23,32716.99,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1975,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219,13916.5,62557.14,32831.93,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1976,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219,13971.29,63450.05,34084.86,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1977,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219,13998.69,64410.54,34855.01,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1978,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,219,14026.08,65371.04,35872.3,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1979,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,219,14053.48,66331.53,36869.47,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1980,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,219,14080.87,67292.02,37185.58,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1981,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,219,14108.27,68252.52,38016.07,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1982,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,219,14245.24,69285.71,36493.02,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1983,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,219,14382.21,70318.9,37116.61,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1984,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,219,14519.19,71352.09,38904.05,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1985,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,-1,0,0,0,0,219,14656.16,72385.28,40392.62,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1986,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,14793.13,74221.07,40961.61,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1987,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,14930.11,76056.85,42142.7,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1988,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15067.08,77892.64,43668.63,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1989,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15204.05,79728.43,44010.59,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1990,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15341.03,81564.21,43432.98,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1991,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,83400,42022,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1992,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,83710.6,42779.2,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1993,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,84021.2,43536.4,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1994,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,84331.8,44293.6,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1995,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,84642.4,45050.8,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1996,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,84953,45808,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1997,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,86201.74,46995.5,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1998,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,87468.84,48183,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,1999,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,88754.56,49370.5,7,2.17E+08,93,2328319,1,1,1,1,1,1
226,2000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,90059.19,50558,7,2.17E+08,93,2328319,1,2,1,1,1,1
226,2001,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15478,91383,51745.5,7,2.17E+08,93,2328319,1,2,1,1,2,1
226,2002,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15448.2,101262.1,52933,7,2.17E+08,93,2328319,1,2,1,1,2,1
226,2003,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15418.4,112209.3,54120.5,7,2.17E+08,93,2328319,1,2,1,1,2,1
226,2004,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,219,15388.6,124339.9,55308,7,2.17E+08,93,2328319,1,2,1,1,2,1
227,1970,0,0,0,1,0,,,,,,0,0,0,1,0,0,0,0,0,0,234,10727.88,88626.02,40861.66,7,7.51E+08,149,5042333,1,1,1,,,
227,1971,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,234,10770.8,89315.29,41307.05,7,7.51E+08,149,5042333,1,1,1,1,1,1
227,1972,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,234,10813.88,90009.91,43055.93,7,7.51E+08,149,5042333,1,1,1,1,1,1
227,1973,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,234,10856.96,90704.54,45495.37,7,7.51E+08,149,5042333,1,1,1,1,1,1
227,1974,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,234,10900.05,91399.16,46521,7,7.51E+08,149,5042333,1,1,1,1,1,1
227,1975,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,234,10943.13,92093.78,46684.44,7,7.51E+08,149,5042333,1,1,1,1,1,1
227,1976,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,234,10986.21,92788.41,48466.01,7,7.51E+08,149,5042333,1,1,1,1,1,1
227,1977,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,234,11007.75,93510.04,49561.11,7,7.51E+08,149,5042333,1,2,1,1,1,1
227,1978,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,234,11029.29,94231.68,51007.61,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1979,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,234,11050.84,94953.31,52425.51,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1980,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,234,11072.38,95674.95,52874.98,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1981,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,234,11093.92,96396.59,54055.88,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1982,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,234,11201.63,97146.28,51890.22,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1983,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,234,11309.34,97895.98,52776.92,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1984,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,11417.04,98645.68,55318.51,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1985,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,11524.75,99395.38,57435.14,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1986,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,11632.46,101229.8,58244.2,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1987,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,11740.17,103064.3,59923.62,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1988,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,11847.88,104898.7,62093.38,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1989,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,11955.58,106733.1,62579.63,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1990,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12063.29,108567.6,61758.31,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1991,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,110402,59752,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1992,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,109938.6,61054,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1993,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,109475.2,62356,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1994,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,109011.8,63658,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1995,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,108548.4,64960,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1996,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,108085,66262,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1997,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,108912.8,66565.1,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1998,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,109747,66868.2,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,1999,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,110587.5,67171.3,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,2000,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,111434.5,67474.4,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,2001,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12171,112288,67777.5,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,2002,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,234,12133.8,122140.1,68080.6,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,2003,0,1,0,1,1,0,1,0,1,1,0,1,0,2,1,0,0,0,1,0,234,12096.6,132856.6,68383.7,7,7.51E+08,149,5042333,1,2,1,1,2,1
227,2004,0,1,0,2,1,0,1,0,1,1,0,1,0,2,1,0,0,0,0,0,234,12059.4,144513.4,68686.8,7,7.51E+08,149,5042333,1,2,1,1,2,1
228,1970,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,235,17680.6,51609.37,28608.36,7,3.62E+08,191,1897475,1,1,1,,,
228,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,17751.33,52479.15,28920.19,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,235,17822.33,53363.59,30144.63,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1973,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,17893.34,54248.03,31852.54,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1974,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,17964.34,55132.47,32570.61,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1975,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18035.35,56016.91,32685.05,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1976,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18106.35,56901.35,33932.37,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1977,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18141.86,57860.32,34699.07,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1978,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18177.36,58819.28,35711.81,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1979,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18212.86,59778.25,36704.52,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1980,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18248.37,60737.21,37019.21,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1981,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18283.87,61696.18,37845.99,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1982,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18461.38,62735.96,36329.75,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1983,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18638.89,63775.73,36950.55,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1984,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18816.41,64815.51,38729.99,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1985,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,18993.92,65855.29,40211.9,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1986,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,19171.43,67612.08,40778.35,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1987,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,19348.95,69368.86,41954.15,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1988,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,19526.46,71125.64,43473.26,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1989,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,19703.97,72882.43,43813.7,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1990,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,19881.49,74639.22,43238.67,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1991,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,20059,76396,41834,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1992,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,20059,76845.6,42678,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1993,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,20059,77295.2,43522,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1994,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,20059,77744.8,44366,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1995,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,20059,78194.4,45210,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1996,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235,20059,78644,46054,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,235,20059,79926.86,46810.1,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1998,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,235,20059,81230.65,47566.2,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,1999,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,235,20059,82555.7,48322.3,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,2000,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,235,20059,83902.37,49078.4,7,3.62E+08,191,1897475,1,1,1,1,1,1
228,2001,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,235,20059,85271,49834.5,7,3.62E+08,191,1897475,1,2,1,1,1,1
228,2002,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,235,20095.6,94031.52,50590.6,7,3.62E+08,191,1897475,1,2,1,1,2,1
228,2003,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,235,20132.2,103692.1,51346.7,7,3.62E+08,191,1897475,1,2,1,1,2,1
228,2004,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,235,20168.8,114345.1,52102.8,7,3.62E+08,191,1897475,1,2,1,1,2,1
229,1970,1,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,0,236,19374.71,88935.13,43941.05,7,8.70E+08,330,2636054,1,1,1,,,
229,1971,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,19452.21,89660.05,44420.01,7,8.70E+08,330,2636054,1,1,1,1,1,1
229,1972,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,19530.02,90390.88,46300.69,7,8.70E+08,330,2636054,1,1,1,1,1,1
229,1973,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,19607.83,91121.71,48923.96,7,8.70E+08,330,2636054,1,1,1,1,1,1
229,1974,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,19685.64,91852.55,50026.89,7,8.70E+08,330,2636054,1,2,1,1,1,1
229,1975,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,19763.45,92583.38,50202.65,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1976,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,19841.26,93314.2,52118.48,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1977,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,19880.16,94074.82,53296.11,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1978,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,19919.06,94835.43,54851.62,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1979,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,19957.97,95596.05,56376.38,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1980,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,19996.87,96356.66,56859.72,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1981,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,20035.78,97117.27,58129.62,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1982,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,20230.3,97908.89,55800.74,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1983,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,20424.82,98700.5,56754.27,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1984,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,20619.34,99492.12,59487.4,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1985,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,20813.87,100283.7,61763.54,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1986,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,21008.39,101944.9,62633.57,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1987,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,21202.91,103606.1,64439.55,7,8.70E+08,330,2636054,1,2,1,1,2,1
229,1988,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,21397.43,105267.4,66772.83,7,8.70E+08,330,2636054,2,2,1,1,2,1
229,1989,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,21591.96,106928.6,67295.72,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,1990,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,236,21786.48,108589.8,66412.51,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,1991,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,236,21981,110251,64255,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,1992,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,236,21981,110097.2,64553.6,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,1993,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,21981,109943.4,64852.2,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,1994,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,21981,109789.6,65150.8,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,1995,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,21981,109635.8,65449.4,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,1996,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,21981,109482,65748,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,1997,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,21981,110360.2,66626.8,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,1998,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,21981,111245.4,67505.6,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,1999,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,21981,112137.8,68384.4,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,2000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,21981,113037.3,69263.2,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,2001,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,21981,113944,70142,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,2002,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,21998.4,126228.8,71020.8,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,2003,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,22015.8,139838,71899.6,7,8.70E+08,330,2636054,2,2,1,2,2,1
229,2004,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,22033.2,154914.5,72778.4,7,8.70E+08,330,2636054,2,2,2,2,2,1
230,1970,0,0,0,0,0,,,,,,0,0,0,1,0,0,0,0,1,0,236,19374.71,88935.13,43941.05,7,8.70E+08,330,2636054,1,1,1,,,
230,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,236,19452.21,89660.05,44420.01,7,8.70E+08,330,2636054,1,1,1,1,1,1
230,1972,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,19530.02,90390.88,46300.69,7,8.70E+08,330,2636054,1,1,1,1,1,1
230,1973,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,19607.83,91121.71,48923.96,7,8.70E+08,330,2636054,1,1,1,1,1,1
230,1974,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,19685.64,91852.55,50026.89,7,8.70E+08,330,2636054,1,2,1,1,1,1
230,1975,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,19763.45,92583.38,50202.65,7,8.70E+08,330,2636054,1,2,1,1,2,1
230,1976,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,19841.26,93314.2,52118.48,7,8.70E+08,330,2636054,1,2,1,1,2,1
230,1977,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,19880.16,94074.82,53296.11,7,8.70E+08,330,2636054,1,2,1,1,2,1
230,1978,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,19919.06,94835.43,54851.62,7,8.70E+08,330,2636054,1,2,1,1,2,1
230,1979,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,19957.97,95596.05,56376.38,7,8.70E+08,330,2636054,1,2,1,1,2,1
230,1980,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,19996.87,96356.66,56859.72,7,8.70E+08,330,2636054,1,2,1,1,2,1
230,1981,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,20035.78,97117.27,58129.62,7,8.70E+08,330,2636054,1,2,1,1,2,1
230,1982,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,20230.3,97908.89,55800.74,7,8.70E+08,330,2636054,1,2,1,1,2,1
230,1983,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,236,20424.82,98700.5,56754.27,7,8.70E+08,330,2636054,1,2,1,1,2,1
